Notes offered by Prospectus (https://www.lendingclub.com/info/prospectus.action)
"id","member_id","loan_amnt","funded_amnt","funded_amnt_inv","term","int_rate","installment","grade","sub_grade","emp_title","emp_length","home_ownership","annual_inc","verification_status","issue_d","loan_status","pymnt_plan","url","desc","purpose","title","zip_code","addr_state","dti","delinq_2yrs","earliest_cr_line","fico_range_low","fico_range_high","inq_last_6mths","mths_since_last_delinq","mths_since_last_record","open_acc","pub_rec","revol_bal","revol_util","total_acc","initial_list_status","out_prncp","out_prncp_inv","total_pymnt","total_pymnt_inv","total_rec_prncp","total_rec_int","total_rec_late_fee","recoveries","collection_recovery_fee","last_pymnt_d","last_pymnt_amnt","next_pymnt_d","last_credit_pull_d","last_fico_range_high","last_fico_range_low","collections_12_mths_ex_med","mths_since_last_major_derog","policy_code","application_type","annual_inc_joint","dti_joint","verification_status_joint","acc_now_delinq","tot_coll_amt","tot_cur_bal","open_acc_6m","open_act_il","open_il_12m","open_il_24m","mths_since_rcnt_il","total_bal_il","il_util","open_rv_12m","open_rv_24m","max_bal_bc","all_util","total_rev_hi_lim","inq_fi","total_cu_tl","inq_last_12m","acc_open_past_24mths","avg_cur_bal","bc_open_to_buy","bc_util","chargeoff_within_12_mths","delinq_amnt","mo_sin_old_il_acct","mo_sin_old_rev_tl_op","mo_sin_rcnt_rev_tl_op","mo_sin_rcnt_tl","mort_acc","mths_since_recent_bc","mths_since_recent_bc_dlq","mths_since_recent_inq","mths_since_recent_revol_delinq","num_accts_ever_120_pd","num_actv_bc_tl","num_actv_rev_tl","num_bc_sats","num_bc_tl","num_il_tl","num_op_rev_tl","num_rev_accts","num_rev_tl_bal_gt_0","num_sats","num_tl_120dpd_2m","num_tl_30dpd","num_tl_90g_dpd_24m","num_tl_op_past_12m","pct_tl_nvr_dlq","percent_bc_gt_75","pub_rec_bankruptcies","tax_liens","tot_hi_cred_lim","total_bal_ex_mort","total_bc_limit","total_il_high_credit_limit","revol_bal_joint","sec_app_fico_range_low","sec_app_fico_range_high","sec_app_earliest_cr_line","sec_app_inq_last_6mths","sec_app_mort_acc","sec_app_open_acc","sec_app_revol_util","sec_app_open_act_il","sec_app_num_rev_accts","sec_app_chargeoff_within_12_mths","sec_app_collections_12_mths_ex_med","sec_app_mths_since_last_major_derog","hardship_flag","hardship_type","hardship_reason","hardship_status","deferral_term","hardship_amount","hardship_start_date","hardship_end_date","payment_plan_start_date","hardship_length","hardship_dpd","hardship_loan_status","orig_projected_additional_accrued_interest","hardship_payoff_balance_amount","hardship_last_payment_amount","debt_settlement_flag","debt_settlement_flag_date","settlement_status","settlement_date","settlement_amount","settlement_percentage","settlement_term"
"10137737","","7200","7200","7200"," 36 months","  8.90%","228.63","A","A5","Pharmacist Manager","9 years","MORTGAGE","145000","Verified","Dec-2013","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10137737","  Borrower added on 12/27/13 > I am a current lending Club  borrower and have excellent repayment history with both Lending Club as well as all lenders. I am using loan for repayment of lending club loan as well as a small credit card payoff for a lower rate .. I am a professional and income is solid.<br><br> Borrower added on 12/27/13 > I have enjoyed doing business with Lending Club, Lending club is easy to work with with people with excellent repayment history, this is why I am continuing to do business with them<br><br>  Borrower added on 12/27/13 > as I am again approaching my full funding goal, I would like to add that my income and career is solid and my debt repayment history as well is flawless. Thank you so much!<br>","debt_consolidation","Loan consolidation ","950xx","CA","31.65","0","Oct-1993","710","714","1","","","15","0","50104","80.3%","31","f","0.00","0.00","7992.6399975458","7992.64","7200.00","792.64","0.0","0.0","0.0","Aug-2015","3877.78","","Sep-2018","744","740","0","","1","Individual","","","","0","0","603817","","","","","","","","","","","","93400","","","","6","40254","36457","93.8","0","0","128","242","7","7","7","7","","5","","0","7","9","7","9","10","10","14","9","15","0","0","0","3","100","42.9","0","0","757206","104011","81500","70806","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"7092003","","12000","12000","12000"," 36 months"," 14.47%","412.88","C","C2","Accountant","10+ years","MORTGAGE","85000","Verified","Dec-2013","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=7092003","  Borrower added on 12/27/13 > Debt consolidation at lower interest rate<br>","debt_consolidation","Debt consolidation","122xx","NY","10.6","1","May-2002","675","679","2","21","","13","0","9579","42.4%","35","w","0.00","0.00","14675.79","14675.79","12000.00","2675.79","0.0","0.0","0.0","Apr-2016","3940.91","","Jul-2020","729","725","0","","1","Individual","","","","0","0","140368","","","","","","","","","","","","22600","","","","6","11697","1536","43.1","0","0","138","136","2","2","8","2","21","2","21","0","3","7","3","9","6","10","21","7","13","0","0","0","3","88.2","66.7","0","0","176354","16564","2700","14703","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10177613","","10000","10000","10000"," 36 months"," 14.98%","346.56","C","C3","Promotional rep","10+ years","RENT","65000","Verified","Dec-2013","Charged Off","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10177613","","debt_consolidation","1 payment loan","916xx","CA","12.3","0","Mar-2004","675","679","2","","","9","0","8044","59.1%","17","f","0.00","0.00","5445.58","5445.58","2850.73","1307.23","0.0","1287.62","231.6348","Jan-2015","346.56","","Oct-2016","499","0","0","","1","Individual","","","","0","0","23980","","","","","","","","","","","","13600","","","","6","2664","600","76","0","0","117","108","4","4","0","11","","4","","0","2","7","3","7","5","8","12","7","9","0","0","0","3","100","66.7","0","0","34835","23980","2500","21235","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10107829","","14000","14000","14000"," 36 months","  9.67%","449.58","B","B1","LDR Manager","< 1 year","MORTGAGE","160000","Verified","Dec-2013","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10107829","","credit_card","Credit card refinancing","940xx","CA","6.75","0","Jun-1991","695","699","3","","","13","0","38278","57%","23","w","0.00","0.00","16181.91","16181.91","14000.00","2181.91","0.0","0.0","0.0","Dec-2016","896.19","","Jul-2020","709","705","0","","1","Individual","","","","0","0","38278","","","","","","","","","","","","67200","","","","4","2944","15870","68.6","0","0","76","270","0","0","2","0","","0","","0","5","9","6","9","1","13","20","9","13","0","0","0","3","100","50","0","0","67200","38278","50500","0","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10097781","","35000","35000","35000"," 60 months"," 16.99%","869.66","D","D1","Marketing Broker","7 years","MORTGAGE","119000","Source Verified","Dec-2013","Charged Off","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10097781","","debt_consolidation","Fresh Start - Debt Consolidation","105xx","NY","11.08","0","Dec-1998","775","779","1","","","18","0","3659","18.3%","22","f","0.00","0.00","17491.4","17491.40","8529.69","8023.34","0.0","938.37","168.7535999935","Jul-2015","869.66","","Oct-2017","599","595","0","","1","Individual","","","","0","0","306485","","","","","","","","","","","","20000","","","","8","17027","8442","23.9","0","0","180","111","1","1","1","1","","2","","0","3","6","9","10","6","13","14","6","18","0","0","0","2","100","11.1","0","0","471665","46327","11100","50800","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10167666","","8000","8000","8000"," 36 months"," 14.98%","277.25","C","C3","Bookkeeper","2 years","MORTGAGE","50000","Not Verified","Dec-2013","Charged Off","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10167666","  Borrower added on 12/27/13 > To Consolidate Credit Card Debt.<br>","credit_card","consolidate","325xx","FL","17.91","0","Jun-1986","695","699","1","","","12","0","11958","79.2%","44","w","0.00","0.00","3881.5","3881.50","2695.29","1186.21","0.0","0.0","0.0","Mar-2015","277.25","","Sep-2017","624","620","0","","1","Individual","","","","0","0","131201","","","","","","","","","","","","15100","","","","6","10933","2145","83.2","0","0","144","330","12","12","4","12","","4","","0","7","9","8","31","4","10","36","9","12","0","0","0","2","100","87.5","0","0","139335","22549","12800","12630","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10077626","","3000","3000","2950"," 36 months"," 10.99%","98.21","B","B2","Director of Employee Development","8 years","RENT","80000","Not Verified","Dec-2013","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10077626","  Borrower added on 12/27/13 > Loan is to consolidate two credit cards.  Interest is much higher than Lending Club's.  I have had another loan on Lending Club before, and paid it all off already.  Was never late with payments.<br>","debt_consolidation","CC Consolidation","201xx","VA","13.28","0","May-2006","665","669","0","27","","8","0","4281","73.8%","17","f","0.00","0.00","3295.2699997042","3240.35","3000.00","295.27","0.0","0.0","0.0","Jan-2015","2215.23","","Jan-2015","674","670","0","","1","Individual","","","","0","0","17534","","","","","","","","","","","","5800","","","","0","2192","203","94.9","0","0","91","77","39","31","0","39","","","28","0","2","3","2","3","10","4","7","3","8","0","0","0","0","82.4","100","0","0","41871","17534","4000","36071","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10224793","","13225","13225","13225"," 36 months"," 16.99%","471.45","D","D1","journeyman operator","5 years","MORTGAGE","115000","Verified","Dec-2013","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10224793","","credit_card","credit card debt","017xx","MA","4.56","0","Dec-1999","660","664","2","71","","10","0","7143","39.7%","19","f","0.00","0.00","13749.9839624492","13749.98","13225.00","524.98","0.0","0.0","0.0","May-2014","5335.72","","Apr-2020","529","525","0","71","1","Individual","","","","0","0","262696","","","","","","","","","","","","18000","","","","3","26270","550","92.7","0","0","80","168","0","0","1","0","74","0","74","5","3","4","4","10","2","8","15","4","10","0","0","0","1","73.7","75","0","0","288243","9173","7500","11025","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10097274","","35000","35000","35000"," 36 months"," 13.98%","1195.88","C","C1","Director of Operations","8 years","OWN","140000","Verified","Dec-2013","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10097274","","debt_consolidation","Debt consolidation","763xx","TX","11.68","0","Jun-1989","710","714","1","","","13","0","46665","54.3%","25","w","0.00","0.00","38962.1881312427","38962.19","35000.00","3962.19","0.0","0.0","0.0","Dec-2014","27003.39","","Nov-2017","759","755","0","","1","Individual","","","","0","0","258535","","","","","","","","","","","","86000","","","","3","21545","23594","66.3","0","0","125","294","7","2","3","7","","2","","0","5","6","6","11","4","11","18","6","13","0","0","0","3","100","50","0","0","301206","81543","70000","35206","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10067624","","20000","20000","19950"," 60 months"," 13.98%","465.16","C","C1","Superviser","10+ years","MORTGAGE","70000","Verified","Dec-2013","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10067624","  Borrower added on 12/27/13 > To consolidate debt<br>","debt_consolidation","consolidation loan","354xx","AL","25.1","0","Apr-2003","735","739","0","","","11","0","9447","59.4%","42","f","0.00","0.00","27909.3991105501","27839.63","20000.00","7909.40","0.0","0.0","0.0","Jan-2019","464.96","","Jul-2020","594","590","0","","1","Individual","","","","0","0","154834","","","","","","","","","","","","15900","","","","5","14076","731","81.7","0","0","123","128","14","4","2","14","","17","","0","1","3","1","2","15","7","25","3","11","0","0","0","1","100","100","0","0","182885","34201","4000","37955","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10097720","","15000","15000","14950"," 36 months"," 16.99%","534.72","D","D1","medical coder","10+ years","MORTGAGE","50000","Verified","Dec-2013","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10097720","  Borrower added on 12/27/13 > consolidate- 1 payment per month<br>","debt_consolidation","trial2","272xx","NC","21.24","0","Jun-1999","680","684","0","73","","7","0","11679","57.5%","11","f","0.00","0.00","16741.5310266068","16685.73","15000.00","1741.53","0.0","0.0","0.0","Oct-2014","12463.85","","Aug-2019","719","715","0","73","1","Individual","","","","0","0","133081","","","","","","","","","","","","20300","","","","2","19012","5374","64.9","0","0","146","174","1","1","3","1","","7","","1","2","3","3","3","2","5","5","3","7","0","0","0","1","90.9","66.7","0","0","158800","21157","15300","13500","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10146971","","7000","7000","7000"," 36 months"," 18.25%","253.95","D","D3","Staff accountant ","3 years","RENT","38000","Verified","Dec-2013","Charged Off","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10146971","","debt_consolidation","Debt consolidation","111xx","NY","30.45","0","Jun-2007","680","684","2","","","12","0","5509","87.4%","17","f","0.00","0.00","5947.07","5947.07","4025.00","1815.68","0.0","106.39","19.1195999997","Dec-2015","253.95","","Oct-2017","534","530","0","","1","Individual","","","","0","0","80766","","","","","","","","","","","","6300","","","","5","6731","110","96.5","0","0","74","78","16","8","0","16","","0","","0","3","5","3","6","9","5","8","5","12","0","0","0","1","100","100","0","0","86010","80766","3100","79710","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10097741","","8000","8000","8000"," 36 months"," 22.90%","309.27","E","E4","","n/a","OWN","48000","Verified","Dec-2013","Charged Off","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10097741","","debt_consolidation","Payoff","275xx","NC","25.33","4","Oct-1986","670","674","0","10","","19","0","18395","86%","42","f","0.00","0.00","3152.27","3152.27","1160.90","1003.76","0.0","987.61","9.8738","Aug-2014","309.27","","Jul-2018","639","635","0","","1","Individual","","","","0","0","21992","","","","","","","","","","","","21400","","","","4","1222","2576","82","0","0","105","326","15","1","0","24","10","","10","0","8","16","8","14","9","17","33","16","19","0","0","0","2","85.7","75","0","0","28706","21992","14300","7306","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10067705","","7750","7750","7700"," 36 months"," 15.61%","270.98","C","C4","ELECTRICIAN","10+ years","MORTGAGE","76000","Verified","Dec-2013","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10067705","  Borrower added on 12/27/13 > Debt Consolidation<br><br> Borrower added on 12/27/13 > I will be consolidating several credit accounts in an efforts to become completely debt free in 3-5 years<br>","debt_consolidation","DEBT CONSOLIDATION","236xx","VA","32.75","0","Sep-1994","700","704","0","37","","11","0","23401","80.7%","27","f","0.00","0.00","9755.149927472","9692.21","7750.00","2005.15","0.0","0.0","0.0","Jan-2017","270.85","","Jan-2020","634","630","0","","1","Individual","","","","0","0","327929","","","","","","","","","","","","29000","","","","4","29812","5599","80.7","0","0","125","231","5","5","4","5","","9","","0","7","7","7","9","11","7","11","7","11","0","0","0","3","96.3","57.1","0","0","371146","101690","29000","106237","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10077554","","18225","18225","18225"," 36 months"," 14.98%","631.6","C","C3","Payroll","6 years","RENT","43680","Not Verified","Dec-2013","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10077554","","debt_consolidation","Credit Card Debit ","074xx","NJ","20","0","Jun-2001","680","684","3","26","","14","0","16309","66.6%","37","w","0.00","0.00","22726.7280881293","22726.73","18225.00","4501.73","0.0","0.0","0.0","Jan-2017","620.73","","Apr-2020","709","705","0","26","1","Individual","","","","0","0","26938","","","","","","","","","","","","24500","","","","3","2694","5924","69.9","0","0","143","150","3","3","4","39","27","0","26","3","4","6","6","13","5","13","27","6","14","0","0","0","2","83.8","33.3","0","0","38236","26938","19700","13736","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10157607","","10000","10000","10000"," 36 months"," 14.47%","344.07","C","C2","Portfolio Coordinator","9 years","RENT","62000","Not Verified","Dec-2013","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10157607","  Borrower added on 12/27/13 > To pay off credit card debt.<br>","debt_consolidation","The Great Payoff","600xx","IL","13.8","0","Feb-1997","660","664","0","74","49","6","1","6723","61%","25","w","0.00","0.00","10915.830000000002","10915.83","10000.00","915.83","0.0","0.0","0.0","Sep-2014","6915.83","","Jun-2017","639","635","0","46","1","Individual","","","","0","0","28083","","","","","","","","","","","","11020","","","","2","4680","2250","74","0","0","136","202","8","7","1","8","","7","74","0","2","5","5","12","4","5","20","5","6","","0","0","2","56","0.5","1","0","33740","28083","4500","22720","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10127590","","10575","10575","10575"," 36 months"," 13.98%","361.33","C","C1","","10+ years","MORTGAGE","75000","Source Verified","Dec-2013","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10127590","","small_business","Merge Equipment Loan","751xx","TX","10.02","0","Apr-2003","710","714","2","","","8","0","25711","62%","11","f","0.00","0.00","13007.6899143173","13007.69","10575.00","2432.69","0.0","0.0","0.0","Jan-2017","361.14","","Feb-2017","679","675","0","","1","Individual","","","","0","0","129858","","","","","","","","","","","","41500","","","","4","18551","14309","63.3","0","0","52","128","4","4","1","20","","5","","0","4","5","4","6","2","6","8","5","8","0","0","0","2","100","25","0","0","151225","34740","39000","13825","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10076588","","4000","4000","4000"," 36 months"," 19.22%","147.07","D","D4","Occupational Therapist ","8 years","MORTGAGE","69000","Verified","Dec-2013","Charged Off","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10076588","","small_business","Business Loan","751xx","TX","18.59","0","Feb-2002","685","689","0","","","11","0","24191","90.9%","26","w","0.00","0.00","3235.54","3235.54","2168.61","1066.93","0.0","0.0","0.0","Nov-2015","147.07","","May-2017","559","555","0","","1","Individual","","","","0","0","129703","","","","","","","","","","","","26600","","","","5","14411","1009","90.1","0","0","142","130","10","7","1","10","","10","","0","3","4","3","3","15","8","10","4","11","0","0","0","3","100","100","0","0","139825","40406","10200","19175","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"9424961","","19125","19125","19075"," 60 months"," 20.50%","512.04","E","E1","Production ","5 years","MORTGAGE","49000","Source Verified","Dec-2013","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=9424961","","debt_consolidation","Debt consolidation","319xx","GA","9.04","0","Apr-1985","660","664","0","76","","9","0","13769","46.5%","17","f","0.00","0.00","28940.7819972453","28865.12","19125.00","9815.78","0.0","0.0","0.0","Mar-2017","9995.3","","Jun-2019","594","590","0","77","1","Individual","","","","0","0","100023","","","","","","","","","","","","29600","","","","3","11114","4361","68.6","0","0","44","344","16","16","1","16","76","11","76","2","6","8","6","9","2","8","14","8","9","0","0","0","0","76.5","50","0","0","127351","13769","13900","0","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10117681","","10000","10000","10000"," 36 months"," 13.53%","339.5","B","B5","Implementation Leader","3 years","MORTGAGE","70000","Source Verified","Dec-2013","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10117681","","debt_consolidation","Debt consolidation","336xx","FL","13.66","0","Apr-2001","700","704","1","74","","7","0","19868","88.7%","15","w","0.00","0.00","12221.9115734405","12221.91","10000.00","2221.91","0.0","0.0","0.0","Jan-2017","339.41","","Jul-2020","769","765","0","","1","Individual","","","","0","0","204774","","","","","","","","","","","","22400","","","","0","29253","4853","74.2","0","0","138","152","45","28","5","72","","0","","0","1","3","2","4","2","5","8","3","7","0","0","0","0","93.3","50","0","0","223316","32824","18800","19632","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10147651","","9600","9600","9600"," 36 months"," 14.47%","330.31","C","C2","correction officer","5 years","MORTGAGE","84000","Not Verified","Dec-2013","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10147651","","home_improvement","home inprovement","125xx","NY","11.29","0","Oct-1995","675","679","0","60","108","9","1","5962","22.3%","21","f","0.00","0.00","11890.7547458273","11890.75","9600.00","2290.75","0.0","0.0","0.0","Jan-2017","329.9","","Feb-2018","679","675","0","64","1","Individual","","","","0","0","210362","","","","","","","","","","","","26700","","","","4","23374","19169","17","0","0","151","218","7","7","3","7","60","8","60","0","5","6","6","11","4","7","14","6","9","0","0","0","3","95.2","83.3","1","0","245145","24511","23100","30445","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10067684","","16000","16000","15950"," 36 months"," 10.99%","523.75","B","B2","Accountant","10+ years","OWN","54000","Not Verified","Dec-2013","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10067684","","debt_consolidation","Debt","238xx","VA","21.49","0","Nov-1994","710","714","0","","","7","0","31536","80%","24","f","0.00","0.00","18854.7330706499","18795.81","16000.00","2854.73","0.0","0.0","0.0","Jan-2017","523.48","","Jul-2020","704","700","0","","1","Individual","","","","0","0","31536","","","","","","","","","","","","39400","","","","0","4505","4868","81.8","0","0","136","229","33","33","1","33","","","","0","4","7","4","8","8","7","15","7","7","0","0","0","0","100","75","0","0","39400","31536","26800","0","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10177645","","10575","10575","10575"," 36 months"," 24.50%","417.67","F","F3","Survey Party Chief","2 years","MORTGAGE","93000","Not Verified","Dec-2013","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10177645","  Borrower added on 12/27/13 > We will improve our house by having it leveled. Then we will look at remodeling a bathroom and updating it.<br>","home_improvement"," Home Improvement Loan","761xx","TX","26","2","Feb-2007","675","679","2","7","","19","0","5810","36.5%","26","f","0.00","0.00","15006.0717481305","15006.07","10575.00","4431.07","0.0","0.0","0.0","Dec-2016","417.61","","Dec-2018","614","610","0","","1","Individual","","","","0","0","190781","","","","","","","","","","","","15900","","","","5","10041","2432","49.3","0","0","77","71","1","1","1","1","","5","","0","5","11","6","6","8","15","16","11","19","0","0","0","4","88.5","33.3","0","0","234621","76522","4800","90733","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"9954575","","6625","6625","6625"," 36 months"," 13.98%","226.37","C","C1","","n/a","MORTGAGE","27000","Verified","Dec-2013","Charged Off","n","https://lendingclub.com/browse/loanDetail.action?loan_id=9954575","","credit_card","Highly Favored","354xx","AL","26.71","0","Sep-1997","680","684","3","","","5","0","7364","78%","22","w","0.00","0.00","5389.68","5389.68","2607.37","1014.55","0.0","1767.76","318.1968","May-2015","226.37","","Jul-2020","544","540","0","","1","Individual","","","","0","0","126314","","","","","","","","","","","","9500","","","","2","25262","5500","78","0","0","127","164","43","1","5","43","","1","","0","1","2","6","6","5","2","12","3","5","","0","0","2","100","1","0","0","132661","20785","5500","9839","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"9216461","","4000","4000","4000"," 36 months"," 14.98%","138.63","C","C3","Equipment Operator","2 years","RENT","40000","Source Verified","Dec-2013","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=9216461","","debt_consolidation","Consolidate","935xx","CA","8.28","0","May-2003","680","684","0","","60","7","1","5045","57.3%","17","f","0.00","0.00","4675.2699999999","4675.27","4000.00","675.27","0.0","0.0","0.0","May-2015","2595.94","","Jul-2020","729","725","0","","1","Individual","","","","0","0","11333","","","","","","","","","","","","8800","","","","3","1619","2847","59.9","0","0","123","126","13","13","0","30","","7","","0","3","4","4","7","4","6","13","4","7","0","0","0","0","100","75","0","1","20011","11333","7100","11211","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10136906","","9000","9000","9000"," 36 months"," 12.85%","302.6","B","B4","Lighting & Design","3 years","MORTGAGE","70000","Not Verified","Dec-2013","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10136906","","credit_card","CCC","146xx","NY","15.36","0","Jan-1999","665","669","3","44","","8","0","14124","90%","13","f","0.00","0.00","10040.3100043703","10040.31","9000.00","1040.31","0.0","0.0","0.0","Feb-2015","4665.23","","Aug-2019","674","670","0","","1","Individual","","","","0","0","69053","","","","","","","","","","","","15700","","","","4","8632","804","92.2","0","0","179","28","1","1","0","14","","1","","0","3","4","3","3","8","5","5","4","8","0","0","0","2","92.3","100","0","0","91848","69053","10300","76148","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10224800","","15000","15000","14950"," 60 months"," 13.98%","348.87","C","C1","Plan sponosr liason","10+ years","MORTGAGE","44000","Verified","Dec-2013","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10224800","","credit_card","Debt consoidation","290xx","SC","24.85","0","Aug-1993","705","709","0","","","10","0","14756","76.5%","17","f","0.00","0.00","20565.3872102049","20496.84","15000.00","5565.39","0.0","0.0","0.0","Nov-2017","4866.24","","Jul-2020","669","665","0","","1","Individual","","","","0","0","122352","","","","","","","","","","","","19300","","","","2","12235","1149","92.3","0","0","61","244","11","11","1","11","","","","0","6","7","6","11","2","8","14","7","10","0","0","0","1","100","100","0","0","155847","28453","14900","29547","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10107672","","19200","19200","19200"," 36 months","  7.90%","600.78","A","A4","Process Technician","5 years","MORTGAGE","97000","Not Verified","Dec-2013","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10107672","  Borrower added on 12/27/13 > Please help me consolidate my high interest rate credit cards<br>","credit_card","Help me consolidate my credit card debt","775xx","TX","18.36","0","Aug-2002","705","709","2","","","9","0","16497","83.3%","21","w","0.00","0.00","20122.5950820315","20122.60","19200.00","922.60","0.0","0.0","0.0","Sep-2014","15917.14","","Jul-2020","519","515","0","","1","Individual","","","","0","0","152286","","","","","","","","","","","","19800","","","","2","16921","2703","85.9","0","0","57","136","25","1","1","27","","1","","0","5","5","5","11","5","6","15","5","9","0","0","0","2","100","80","0","0","179904","73980","19200","67417","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10137732","","15000","15000","15000"," 36 months","  9.67%","481.69","B","B1","Civil Engineer","10+ years","RENT","45000","Not Verified","Dec-2013","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10137732","","credit_card","Debt Consolidation","970xx","OR","28.16","0","Aug-1994","730","734","0","","","4","0","25425","70%","12","w","0.00","0.00","15784.2393861145","15784.24","15000.00","784.24","0.0","0.0","0.0","Aug-2014","12894.1","","Aug-2014","779","775","0","","1","Individual","","","","0","0","31066","","","","","","","","","","","","36300","","","","1","7767","10128","61.5","0","0","219","232","18","18","0","18","","22","","0","2","3","2","8","2","3","10","3","4","0","0","0","0","100","0","0","0","56300","31066","26300","20000","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10137509","","4400","4400","4400"," 36 months"," 18.25%","159.63","D","D3","Teacher","3 years","RENT","28000","Verified","Dec-2013","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10137509","  Borrower added on 12/26/13 > I plan to pay off my credit card bills, so that I can consolidate them, and increase my FICO scores. Additionally, my family and I will be able to buy a home within the next 6 months to a year.<br><br> Borrower added on 12/26/13 > I need to consolidate my credit card payments to help my budget. Additionally, this will increase my FICO scores, enabling better mortgages for a home purchase.<br>","debt_consolidation","Pay off my credit cards!","281xx","NC","26.88","0","Aug-2003","670","674","1","71","","10","0","5470","97.7%","15","f","0.00","0.00","5752.0523382536","5752.05","4400.00","1352.05","0.0","0.0","0.0","Jan-2017","159.3","","Nov-2019","599","595","0","71","1","Individual","","","","0","0","37982","","","","","","","","","","","","5600","","","","6","3798","130","97.7","0","0","32","124","13","9","1","13","","6","","1","4","4","4","6","7","4","7","4","10","0","0","0","2","93.3","100","0","0","42221","37982","5600","36621","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
